dependent,variable,coefficient,se,pval,lower_bound,upper_bound,keep
pass_good,Aggression_other,0.08452756097352945,0.07586966726983776,0.2653246834924339,-0.06417698687535256,0.23323210882241147,0
pass_good,Aggression_own,-0.06740795451385279,0.08611658257859924,0.4338383220476585,-0.2361964563679073,0.10138054734020172,0
pass_good,Agility,-0.02774055460639438,0.024901693216827614,0.2653729802337472,-0.0765478733113765,0.021066764098587744,0
pass_good,Agility_other,-0.014351953045759286,0.10673967792646874,0.893050393755884,-0.22356172178163802,0.19485781569011945,0
pass_good,Agility_own,-0.08789182033047947,0.13166906628371902,0.504494265335981,-0.34596319024656874,0.17017954958560977,0
pass_good,Balance,-0.010340015520617592,0.02786064142791896,0.7105660385342536,-0.06494687271933874,0.04426684167810357,0
pass_good,Balance_other,-0.08678246511881971,0.08437283570985893,0.30377505281359385,-0.2521532231101432,0.0785882928725038,0
pass_good,Balance_own,-0.0019104228608108446,0.09654836832790886,0.9842145209965407,-0.1911452247835122,0.18732437906189053,0
pass_good,Ball control,0.008551750279934288,0.0436618383206997,0.8447313061594888,-0.07702545282863713,0.09412895338850569,0
pass_good,Ball control_other,-0.1778022321262709,0.16230988700662843,0.27341347951867956,-0.4959296106592626,0.14032514640672084,0
pass_good,Ball control_own,-0.3837961587326024,0.1899150868792265,0.04338624444124184,-0.7560297290158864,-0.011562588449318456,1
pass_good,Composure,-0.04319862489921418,0.02030853536707585,0.033496982917975426,-0.08300335421868285,-0.0033938955797455095,1
pass_good,Composure_other,0.1229264624692849,0.09003277850091546,0.17225128446491533,-0.05353778339250939,0.29939070833107917,0
pass_good,Composure_own,0.3108366558422743,0.11436208939961356,0.006607884664728392,0.08668696061903175,0.5349863510655168,1
pass_good,Crossing,-0.13607183841189152,0.06622778870089793,0.04000931675598007,-0.26587830426565146,-0.006265372558131588,1
pass_good,Crossing_other,0.11154414866313134,0.0850304801566482,0.18968981952321595,-0.05511559244389913,0.2782038897701618,0
pass_good,Crossing_own,0.10453279873524382,0.09183827775456141,0.2551224703903272,-0.07547022566369654,0.2845358231341842,0
pass_good,Curve,0.058629879941910684,0.06928579850534851,0.39751109578201094,-0.07717028512857238,0.19443004501239375,0
pass_good,Curve_other,-0.018031504231542317,0.0853208653179999,0.8326391456989499,-0.18526040025482213,0.1491973917917375,0
pass_good,Curve_own,-0.011223597206803965,0.09403087492849853,0.9049980487191465,-0.19552411206666107,0.17307691765305314,0
pass_good,Dribbling,-0.07651561929601455,0.06801393419480015,0.26068516350830695,-0.20982293031782284,0.056791691725793736,0
pass_good,Dribbling_other,0.02414009179152847,0.124431140676341,0.8461870251205417,-0.21974494393409988,0.26802512751715685,0
pass_good,Dribbling_own,-0.07453178430179982,0.13966594654274628,0.5936304782834068,-0.34827703952558253,0.19921347092198285,0
pass_good,Finishing,-0.1121495481708953,0.08025068195858023,0.16237615660994575,-0.26944088480971257,0.04514178846792195,0
pass_good,Finishing_other,-0.003583699481071744,0.09491369711662759,0.9698837410404342,-0.1896145458296618,0.18244714686751834,0
pass_good,Finishing_own,-0.13071265121850445,0.10248718245866181,0.20227106965454356,-0.3315875288374816,0.0701622264004727,0
pass_good,Free kick accuracy,0.16029395123095433,0.08526775790536346,0.06022620500166087,-0.006830854263558062,0.3274187567254667,0
pass_good,Free kick accuracy_other,-0.09890891319481213,0.07386190978269472,0.18064418909747237,-0.24367825636889376,0.04586042997926951,0
pass_good,Free kick accuracy_own,-0.0188480663226296,0.07843243926877723,0.8101077444027529,-0.17257564728943298,0.13487951464417375,0
pass_good,Heading accuracy,0.11712223497459227,0.05439610270433683,0.03139253222254523,0.0105058736740921,0.22373859627509246,1
pass_good,Heading accuracy_other,0.06886959441055768,0.07734716050097548,0.37332932629299886,-0.08273084017135426,0.22047002899246962,0
pass_good,Heading accuracy_own,-0.24954906466944135,0.08747929043046704,0.0043670286273787,-0.42100847391315677,-0.07808965542572596,1
pass_good,Intercept,52.45434722321407,,,,,1
pass_good,Interceptions,0.025665277069565014,0.05748576882284094,0.6552970226553927,-0.08700682982320324,0.13833738396233325,0
pass_good,Interceptions_other,-0.09573857667559665,0.11218271638393605,0.3935009044003319,-0.3156167007881113,0.12413954743691799,0
pass_good,Interceptions_own,0.031046558421556836,0.12308175939165292,0.8008713420963773,-0.21019368998608287,0.27228680682919654,0
pass_good,Jumping,0.04391870397341826,0.024678010319184547,0.07523775634337149,-0.004450196252183451,0.09228760419901996,0
pass_good,Jumping_other,-0.11833920901731666,0.06768368640971245,0.08050094794979379,-0.25099923438035304,0.01432081634571973,0
pass_good,Jumping_own,0.11525554783852604,0.07655343027381764,0.13229298566455272,-0.03478917549815652,0.2653002711752086,0
pass_good,Long passing,-0.09690488779660024,0.04188234895561256,0.020753551544545168,-0.17899429174960085,-0.014815483843599625,1
pass_good,Long passing_other,0.24502151931507332,0.12179343803125015,0.04433818876443518,0.006306380773823034,0.4837366578563236,1
pass_good,Long passing_own,-0.10555091255735294,0.14383296836691384,0.46310505232808996,-0.38746353055650407,0.1763617054417982,0
pass_good,Long shots,0.2521557105425199,0.08774234158657293,0.004085752725761171,0.08018072103283697,0.4241307000522028,1
pass_good,Long shots_other,0.10577203433519664,0.0985770259209921,0.283368030294179,-0.08743893646994788,0.29898300514034115,0
pass_good,Long shots_own,0.08002329878387847,0.10875450633795901,0.4619039399044267,-0.1331355336385212,0.2931821312062781,0
pass_good,Marking,-0.13856069838387935,0.07623401293003422,0.0692359047200537,-0.28797936372674643,0.01085796695898772,0
pass_good,Marking_other,0.08415833271893208,0.12033247294654538,0.4843712063296701,-0.15169331425629687,0.320009979694161,0
pass_good,Marking_own,-0.31170763346253844,0.13226859353384757,0.01850985414068962,-0.5709540767888797,-0.05246119013619721,1
pass_good,Penalties,-0.06200345211493707,0.0378715837632149,0.1016997770161463,-0.13623175629083828,0.012224852060964138,0
pass_good,Penalties_other,0.10193670396832749,0.08295700801533146,0.21925328976509584,-0.06065903174172216,0.26453243967837714,0
pass_good,Penalties_own,0.07700769158947232,0.10127915308451961,0.4471084729600239,-0.1214994484561861,0.27551483163513074,0
pass_good,Positioning,0.1024558784922056,0.08558126689479105,0.23133844280979554,-0.06528340462158487,0.27019516160599605,0
pass_good,Positioning_other,-0.048619867789024024,0.1007620903107179,0.629473044238364,-0.2461135647980311,0.14887382921998304,0
pass_good,Positioning_own,0.05964617042439242,0.10929451725367272,0.5852892328923183,-0.15457108339280612,0.27386342424159094,0
pass_good,Reactions,0.1158943193670189,0.03367421874097854,0.0005866303316086618,0.04989285063470096,0.18189578809933682,1
pass_good,Reactions_other,-0.15868076410633242,0.09260437150466706,0.08672423633093573,-0.34018533225547987,0.022823804042815032,0
pass_good,Reactions_own,0.04247338058608365,0.11583995700911598,0.713903371905857,-0.18457293515178366,0.26951969632395095,0
pass_good,Short passing,0.0818336746076548,0.041233358755207415,0.04728051996792848,0.0010162914474482615,0.16265105776786132,1
pass_good,Short passing_other,-0.04886120820578641,0.14556207718504,0.7371427117150282,-0.3341628794884648,0.23644046307689195,0
pass_good,Short passing_own,0.45490298165863247,0.18147104434319627,0.01224046505533205,0.09921973474596779,0.8105862285712971,1
pass_good,Shot power,-0.055987984884725846,0.032817178008417526,0.08810756875363457,-0.12030965378122419,0.0083336840117725,0
pass_good,Shot power_other,-0.004138448899477457,0.09335131707740164,0.9646429187020813,-0.18710703037118467,0.17883013257222977,0
pass_good,Shot power_own,0.1328261261578252,0.10428627001340748,0.2028859663545175,-0.07157496306845348,0.33722721538410383,0
pass_good,Sliding tackle,-0.08504877075072728,0.09212469612519965,0.3559862324898251,-0.2656131751561186,0.09551563365466403,0
pass_good,Sliding tackle_other,-0.5089551487857926,0.14181968712683224,0.00033792957701916926,-0.7869217355543838,-0.23098856201720142,1
pass_good,Sliding tackle_own,0.351460606008632,0.15720685636079573,0.025452241800523856,0.043335167541472375,0.6595860444757916,1
pass_good,Sprint speed,-0.09157344584466265,0.04132182960425569,0.026763999463736088,-0.1725642318690038,-0.0105826598203215,1
pass_good,Sprint speed_other,0.09259219635557847,0.10565485202834517,0.3809064023853117,-0.11449131361997805,0.299675706331135,0
pass_good,Sprint speed_own,0.05405939046619471,0.12045787231807853,0.653623026565973,-0.18203803927723922,0.29015682020962863,0
pass_good,Stamina,0.08941765879858798,0.040099678044243504,0.025833559284735852,0.010822289831870724,0.16801302776530525,1
pass_good,Stamina_other,-0.09982065477492481,0.07974202453706095,0.21074848765466836,-0.25611502286756427,0.05647371331771463,0
pass_good,Stamina_own,-0.1266004613451441,0.08978772988008515,0.15865078430195978,-0.302584411910111,0.0493834892198228,0
pass_good,Standing tackle,-0.024187888818776523,0.0863130027693931,0.7793180935429183,-0.193361374246787,0.14498559660923394,0
pass_good,Standing tackle_other,0.385306398441775,0.1415671784899403,0.006534223275559858,0.10783472860149201,0.662778068282058,1
pass_good,Standing tackle_own,-0.11295199893055355,0.1703163653237967,0.5072635187100825,-0.4467720749651951,0.22086807710408798,0
pass_good,Strength,0.06520391730914958,0.023171082933482252,0.004926533227303187,0.019788594759524367,0.1106192398587748,1
pass_good,Strength_other,0.10112919958731041,0.08145728571375783,0.2145244811636633,-0.058527080411654955,0.2607854795862758,0
pass_good,Strength_own,0.04039263926548311,0.09200744805267204,0.6606843965675537,-0.13994195891775407,0.2207272374487203,0
pass_good,Vision,-0.05791197062405908,0.021433691888107776,0.006935474094595495,-0.09992200672475032,-0.01590193452336784,1
pass_good,Vision_other,-0.19318349134282087,0.08437937799708908,0.02212603759360454,-0.3585670722171155,-0.027799910468526257,1
pass_good,Vision_own,0.08646404622780862,0.10468118610228634,0.40888815161490255,-0.1187110785326726,0.29163917098828984,0
pass_good,Volleys,-0.1573747807982759,0.07256115780423117,0.030176883197465587,-0.299594650094569,-0.01515491150198281,1
pass_good,Volleys_other,-0.18861556199615218,0.08714650979766744,0.030521188170183677,-0.35942272119958035,-0.017808402792724,1
pass_good,Volleys_own,0.11541303321415275,0.09625426964017876,0.23061190310927482,-0.07324533528059762,0.3040714017089031,0
pass_long,Acceleration_y,0.00025636640694900363,0.0150996921457721,0.9864551656453684,-0.029339030198764313,0.02985176301266232,0
pass_long,Acceleration_y_other,-0.060260962301122024,0.04671065632806355,0.19712513979887514,-0.1518138487041266,0.031291924101882536,0
pass_long,Acceleration_y_own,-0.18646075496375075,0.051751294498806145,0.0003199846591950273,-0.2878932921814108,-0.0850282177460907,1
pass_long,Aggression,-0.03091358831832907,0.011751667613140704,0.00857056223118291,-0.05394685684008485,-0.00788031979657329,1
pass_long,Aggression_other,-0.020209115010830874,0.028029839429410525,0.47097806326390734,-0.0751476002924755,0.034729370270813756,0
pass_long,Aggression_own,0.15300528102636984,0.031815534043436317,1.5954576990662162e-06,0.09064683430123466,0.21536372775150503,1
pass_long,Agility,-0.024678119775660298,0.00919986191458635,0.0073512806362938665,-0.042709849128249544,-0.006646390423071052,1
pass_long,Agility_other,-0.07096410769506353,0.03943467976978142,0.07204090314500555,-0.14825608004383511,0.0063278646537080485,0
pass_long,Agility_own,0.08771077721661547,0.04864477357765217,0.0714812382461385,-0.007632978995582795,0.18305453342881373,0
pass_long,Balance,-0.032277524529641624,0.010293037174494264,0.0017311626653488954,-0.05245187739165039,-0.012103171667632865,1
pass_long,Balance_other,0.07294767834922958,0.031171311569618252,0.019341871178587766,0.011851907672777807,0.13404344902568135,1
pass_long,Balance_own,-0.024471072487302854,0.03566952853210606,0.4927381313680559,-0.09438334841023072,0.045441203435625015,0
pass_long,Ball control,-0.022166582146670742,0.016130745808722365,0.16949439830404378,-0.05378284393176658,0.009449679638425093,0
pass_long,Ball control_other,0.1463417404417248,0.0599649403287978,0.014729956218905382,0.02881045739728111,0.2638730234861685,1
pass_long,Ball control_own,0.011608659749088479,0.07016360532483257,0.8686006417383476,-0.12591200668758334,0.1491293261857603,0
pass_long,Composure,0.014324053621965423,0.0075029324085614645,0.05634709478223732,-0.00038169389881504735,0.029029801142745892,0
pass_long,Composure_other,-0.1020343202597446,0.033262361831493226,0.002178637646420567,-0.16722854944947133,-0.03684009107001787,1
pass_long,Composure_own,-0.24082451832217114,0.04225075867648415,1.3230444517731144e-08,-0.32363600532808007,-0.1580130313162622,1
pass_long,Crossing,0.11876557468782144,0.02446767397105869,1.2760190668537064e-06,0.07080893370454641,0.16672221567109646,1
pass_long,Crossing_other,-0.01929412011701934,0.03141427649761233,0.5391438512405324,-0.0808661020523395,0.04227786181830083,0
pass_long,Crossing_own,-0.056507609770830566,0.033929398553687186,0.09593475417927677,-0.12300923093605745,0.009994011394396318,0
pass_long,Curve,-0.08022068187417311,0.02559744726355865,0.0017425325099118538,-0.13039167851074807,-0.030049685237598156,1
pass_long,Curve_other,-0.03273621602029594,0.031521558494993746,0.299110497431484,-0.09451847067048368,0.0290460386298918,0
pass_long,Curve_own,0.13583479972595205,0.03473944753545302,9.443201134007317e-05,0.06774548255646413,0.20392411689544,1
pass_long,Dribbling,-0.10759969226543226,0.025127560500066218,1.912914000645749e-05,-0.15684971084556204,-0.05834967368530247,1
pass_long,Dribbling_other,0.022047829399073432,0.04597074191417758,0.6315450053216591,-0.06805482475271463,0.11215048355086149,0
pass_long,Dribbling_own,0.06723856392161738,0.051599198945032974,0.1926493786505179,-0.033895866010647244,0.168372993853882,0
pass_long,Finishing,0.06703019848312487,0.029648393229397527,0.02384526282028121,0.008919347753505717,0.12514104921274402,1
pass_long,Finishing_other,-0.045745545576803,0.03506560375925678,0.19214569578697183,-0.1144741289449463,0.02298303779134029,0
pass_long,Finishing_own,-0.062417294469747274,0.03786360704169108,0.09936620913395311,-0.1366299642714618,0.01179537533196725,0
pass_long,Free kick accuracy,-0.19871246869208653,0.03150193810779186,3.272278004118334e-10,-0.2604562673833586,-0.13696867000081447,1
pass_long,Free kick accuracy_other,-0.006568167835596845,0.02728807896039909,0.8098072090574495,-0.06005280259797906,0.046916466926785375,0
pass_long,Free kick accuracy_own,-0.02277801621233783,0.028976648479844023,0.43188563075864694,-0.07957224723283211,0.03401621480815645,0
pass_long,Heading accuracy,0.016895698887121315,0.020096490195027416,0.4005711636711822,-0.02249342189513242,0.05628481966937505,0
pass_long,Heading accuracy_other,-0.029849702613341557,0.02857569523077503,0.29630502631288724,-0.08585806526566062,0.026158660038977502,0
pass_long,Heading accuracy_own,0.19176015635171736,0.032318982702848505,3.3301537083474386e-09,0.1284149502541343,0.25510536244930043,1
pass_long,Intercept,9.417682443790703,,,,,1
pass_long,Interceptions,-0.012459754828054823,0.02123795882549004,0.557469757308664,-0.0540861541260153,0.029166644469905655,0
pass_long,Interceptions_other,-0.011895233837514873,0.04144559532353342,0.7741269849728418,-0.09312860067164036,0.06933813299661062,0
pass_long,Interceptions_own,-0.1544651859289238,0.045472216718273596,0.000690952577389492,-0.24359073069674003,-0.06533964116110756,1
pass_long,Jumping,0.031064650101261526,0.009117222884659684,0.0006654125909288933,0.013194893247328546,0.04893440695519451,1
pass_long,Jumping_other,-0.013229844655804979,0.025005551366231414,0.5967941758287973,-0.062240725333618546,0.03578103602200859,0
pass_long,Jumping_own,-0.09284151695165149,0.02828245378635985,0.001040896762299015,-0.1482751263729168,-0.037407907530386184,1
pass_long,Long passing,0.01849011598711381,0.015473318368157242,0.2322001645953906,-0.011837588014474387,0.04881781998870201,0
pass_long,Long passing_other,0.05218571877956392,0.0449962499430782,0.24623689749729438,-0.03600693110886935,0.1403783686679972,0
pass_long,Long passing_own,-0.025473465347343547,0.053138693671098323,0.6317076677960829,-0.12962530494269625,0.07867837424800916,0
pass_long,Long shots,0.08398303895720907,0.03241616622734129,0.009625323425672017,0.02044735315162015,0.14751872476279798,1
pass_long,Long shots_other,-0.0789709918836364,0.03641901048764348,0.030211628853839878,-0.15035225243941763,-0.007589731327855176,1
pass_long,Long shots_own,-0.129379535610287,0.04017905257230113,0.0012961358020497915,-0.2081304786519972,-0.0506285925685768,1
pass_long,Marking,-0.07298630669140081,0.028164445929209594,0.00960698877573285,-0.1281886207126516,-0.01778399267015001,1
pass_long,Marking_other,0.010792156075914511,0.044456500419851754,0.8082107965889866,-0.07634258474699493,0.09792689689882395,0
pass_long,Marking_own,0.01778075265766328,0.0488662672675462,0.7159856757559138,-0.07799713118672727,0.11355863650205383,0
pass_long,Penalties,0.11042248238589152,0.013991552223959758,4.218847493575595e-15,0.0829990400269304,0.13784592474485263,1
pass_long,Penalties_other,-0.00971993321545388,0.030648237930766355,0.7511571210686978,-0.06979047955975594,0.05035061312884817,0
pass_long,Penalties_own,-0.11203275672604479,0.0374173039194856,0.002776093263302082,-0.18537067240823657,-0.038694841043853026,1
pass_long,Positioning,0.0025316949574855988,0.03161776313971241,0.936185740375912,-0.05943912079635072,0.06450251071132192,0
